"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"125003506";"RESIDÊNCIA JUDICIAL";"5752377";"ZEU PALMEIRA SOBRINHO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"79";"DEPARTAMENTO DE DIREITO PRIVADO - DIPRI";"";"";"";"";"";""
"123924877";"RESIDÊNCIA JUDICIAL";"22924";"ARRILTON ARAUJO DE SOUZA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"116285516";"RESIDÊNCIA MÉDICA DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS";"5754190";"GEORGE DANTAS DE AZEVEDO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"5036027";"RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5507";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA";"";"";"";"";"";""
"5036026";"RESIDÊNCIA MÉDICA EM CARDIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5508";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CARDIOLOGIA";"";"";"";"";"";""
"5036028";"RESIDÊNCIA MÉDICA EM CIRURGIA GERAL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5509";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL";"";"";"";"";"";""
"116724072";"RESIDÊNCIA MÉDICA EM CIRURGIA GERAL/RESCIRG/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9927";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL-EMCM";"";"";"";"";"";""
"88337492";"RESIDÊNCIA MÉDICA EM CIRURGIA VIDEOLAPAROSCÓPICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6075";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA VIDEOLAPAROSCÓPICA";"";"";"";"";"";""
"5036029";"RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5520";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA DO APARELHO DIGESTIVO";"";"";"";"";"";""
"116724073";"RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA/RESCLMED/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9928";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA-EMCM";"";"";"";"";"";""
"5036030";"RESIDÊNCIA MÉDICA EM DERMATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5510";"PROGRAMA DE RESIDÊNCIA MÉDICA EM DERMATOLOGIA";"";"";"";"";"";""
"5036031";"RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5511";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA";"";"";"";"";"";""
"5036032";"RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5512";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"";"";"";""
"5036033";"RESIDÊNCIA MÉDICA EM ENDOSCOPIA GINECOLÓGICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5513";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOSCOPIA GINECOLÓGICA";"";"";"";"";"";""
"88337493";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - ENDOSCOPIA DIGESTIVA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6076";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - ENDOSCOPIA DIGESTIVA";"";"";"";"";"";""
"88337494";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - HEPATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6077";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - HEPATOLOGIA";"";"";"";"";"";""
"5036038";"RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5523";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"";"";"";""
"110378615";"RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9137";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"";"";"";""
"5036039";"RESIDÊNCIA MÉDICA EM INFECTOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5524";"PROGRAMA DE RESIDÊNCIA MÉDICA EM INFECTOLOGIA";"";"";"";"";"";""
"5036040";"RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5525";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE";"";"";"";"";"";""
"116724071";"RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE/RESMMFC/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9926";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE-EMCM";"";"";"";"";"";""
"5036041";"RESIDÊNCIA MÉDICA EM NEONATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5526";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEONATOLOGIA";"";"";"";"";"";""
"5036042";"RESIDÊNCIA MÉDICA EM NEUROCIRURGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5527";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROCIRURGIA";"";"";"";"";"";""
"88337495";"RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6078";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"";"";"";""
"5036043";"RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5528";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"";"";"";""
"5036044";"RESIDÊNCIA MÉDICA EM NEUROLOGIA PEDIÁTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5529";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA PEDIÁTRICA";"";"";"";"";"";""
"5036045";"RESIDÊNCIA MÉDICA EM OFTALMOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5530";"PROGRAMA DE RESIDÊNCIA MÉDICA EM OFTALMOLOGIA";"";"";"";"";"";""
"5036046";"RESIDÊNCIA MÉDICA EM OTORRINOLARINGOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5531";"PROGRAMA DE RESIDÊNCIA MÉDICA EM OTORRINOLARINGOLOGIA";"";"";"";"";"";""
"5048042";"RESIDÊNCIA MÉDICA EM PATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5514";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PATOLOGIA";"";"";"";"";"";""
"5036034";"RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5516";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"";"";"";""
"5036035";"RESIDÊNCIA MÉDICA EM PSIQUIATRIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5517";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PSIQUIATRIA";"";"";"";"";"";""
"5036036";"RESIDÊNCIA MÉDICA EM RADIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5518";"PROGRAMA DE RESIDÊNCIA MÉDICA EM RADIOLOGIA";"";"";"";"";"";""
"5036037";"RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5519";"PROGRAMA DE RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"";"";"";""
"2060661";"RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5277";"COREME - UROLOGIA";"";"";"";"";"";""
"115820116";"RESIDÊNCIA MULTIPROFISSIONAL EM ATENÇÃO BÁSICA E EM SAÚDE MATERNO-INFANTIL";"5757765";"TIAGO ROCHA PINTO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"117438135";"SAUDE DA FAMILIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"116293682";"SAÚDE DA FAMÍLIA";"5756718";"LYANE RAMALHO CORTEZ";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"126770118";"SAÚDE DA FAMÍLIA";"5756474";"LYANE RAMALHO CORTEZ";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"115483198";"SAÚDE DA MULHER COM ÊNFASE NA ATENÇÃO BÁSICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"125011124";"SAÚDE DA MULHER COM ÊNFASE NA ATENÇÃO BÁSICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"125780737";"SAÚDE MATERNO INFANTIL: UMA ABORDAGEM MULTIDISCIPLINAR";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"2000068";"SERVIÇO SOCIAL";"26160";"MIRIAM DE OLIVEIRA INACIO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Vespertino";"Um ciclo";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"http://sol.ccsa.ufrn.br/ccsa/areas/serso/servicosocial/";"1945-03-02";"12325";"2015-01-02";"Portaria nº 824/2014 - DIREG/MEC";""
"2069728";"SIMPÓSIO DE DST E AIDS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"";"";"";"";"";""
"7191770";"SISTEMAS DE INFORMAÇÃO";"15373";"ALMIR MIRANDA FERREIRA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"CAICÓ";"Campus Caicó";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"http://www.prograd.ufrn.br";"";"116770";"2015-12-30";"Portaria nº 1098/2015 - DIREG/MEC";""
"125048719";"SISTEMAS EMBARCADOS PARA INTERNET DAS COISAS";"5756871";"EDUARDO NOGUEIRA CUNHA";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"104281175";"SOCIOLOGIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"50634872";"SOCIOLOGIA NO ENSINO MÉDIO";"";"";"ATIVO";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"";"";"";"";"";""
"107649096";"SS";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"3586";"DEPARTAMENTO DE BIOLOGIA";"";"";"";"";"";""
"127662526";"SSSS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"117859096";"SUPERVISÃO EAD";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"2000158";"TEATRO";"5758607";"MELISSA DOS SANTOS LOPES";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Linguística, Letras e Artes";"Regular";"Matutino";"Um ciclo";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br/deart/";"2020-01-01";"108336";"2017-08-07";"Portaria nº 847/2017 - MEC";""
"5400";"TÉCNICO DE MÚSICA (CANTO)";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"4970";"TÉCNICO DE MÚSICA (INSTRUMENTO)";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"5402";"TÉCNICO DE MÚSICA (PROCESSOS FONOGRÁFICOS)";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"5401";"TÉCNICO DE MÚSICA (REGÊNCIA)";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"127877945";"TECNICO EM ADMINISTRAÇÃO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"125836332";"TÉCNICO EM ADMINISTRAÇÃO - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836370";"TÉCNICO EM ADMINISTRAÇÃO - MEDIOTEC - 2017.2 - PATÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"94763016";"TÉCNICO EM AGENTE COMUNITÁRIO DE SAÚDE";"5752859";"MARIZE BARROS DE SOUZA";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"89236703";"TECNICO EM AGRICULTURA CORRESPONDENTE AO ENSINO MEDIO";"";"";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"12171";"";"";""
"125836411";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - MACAÍBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836381";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - PASSA E FICA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836390";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - SENADOR ELÓI DE SOUZA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836386";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - VERA CRUZ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106084697";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - APODI - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305660";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - SÃO JOSÉ DO MIPIBÚ - 2015.3";"5753615";"MARIO CARDOSO DE ALBUQUERQUE NETO";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305659";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - TOUROS - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104829374";"TÉCNICO EM AGROECOLOGIA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575692";"TÉCNICO EM AGROECOLOGIA - JOÃO CÂMARA - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836160";"TÉCNICO EM AGROECOLOGIA - MEDIOTEC - 2017.2 - ASSÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700152";"TÉCNICO EM AGROECOLOGIA - PEDRO AVELINO";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"91131594";"TÉCNICO EM AGROINDÚSTRIA A DISTÂNCIA - E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"128442084";"TECNICO EM AGROINDUSTRIA A DISTÂNCIA ETEC SUBSEQUENTE 1200HS";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89566524";"TECNICO EM AGROINDUSTRIA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89236989";"TECNICO EM AGROINDUSTRIA CORRESPONDENTE AO ENSINO MEDIO";"75734";"ROBSON ROGERIO PESSOA COELHO";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"9120";"";"";""
"104830980";"TÉCNICO EM AGROINDÚSTRIA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"128154178";"TÉCNICO EM AGROINDÚSTRIA ETEC MEDIOTEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"4746394";"TECNICO EM AGROINDUSTRIA SUBSEQUENTE";"75734";"ROBSON ROGERIO PESSOA COELHO";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"113586412";"TÉCNICO EM AGRONEGÓCIO 2015.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"127812701";"TÉCNICO EM AGRONEGÓCIO A DISTANCIA ETEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106116814";"TÉCNICO EM AGRONEGÓCIO SUBS. - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573674";"TÉCNICO EM AGRONEGÓCIO SUBS. - TOUROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700157";"TÉCNICO EM AGRONEGÓCIO - TOUROS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"108814299";"TÉCNICO EM AGROPECUÁRIA A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"4746305";"TECNICO EM AGROPECUARIA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"97201468";"TECNICO EM AGROPECUÁRIA CORRESPONDENTE AO ENSINO MÉDIO";"5753615";"MARIO CARDOSO DE ALBUQUERQUE NETO";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"107700482";"TÉCNICO EM AGROPECUÁRIA - JOÃO CÂMARA";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836415";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MACAÍBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836420";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MONTE ALEGRE";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836360";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836427";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - SANTO ANTÔNIO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"4746233";"TECNICO EM AGROPECUARIA SUBSEQUENTE";"5753615";"MARIO CARDOSO DE ALBUQUERQUE NETO";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106116842";"TÉCNICO EM AGROPECUÁRIA SUBS. - TOUROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573659";"TÉCNICO EM AGROPECUÁRIA SUBS. - VERA CRUZ - PRON";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700483";"TÉCNICO EM AGROPECUÁRIA - VERA CRUZ";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"110000708";"TÉCNICO EM ALIMENTAÇÃO ESCOLAR A DISTÂNCIA E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"94760623";"TÉCNICO EM ANÁLISES CLÍNICAS";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"116206366";"TÉCNICO EM APICULTURA A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106084762";"TÉCNICO EM APICULTURA CONCOMITANTE - SERRA DO MEL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"110392658";"TÉCNICO EM AQUICULTURA A DISTÂNCIA E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
